0 44.807
17 9.3405
34 -49.366
51 25.037
68 20.626
85 -41.638
1170 10.818
1187 -6.5452
1204 -4.5574
1221 8.8477
1238 -0.75729
1255 -9.8467
420 -25.451
437 14.014
454 28.73
471 -25.376
488 -8.1776
505 17.318
770 8.9253
787 12.911
804 -14.209
821 -1.7346
838 11.9
855 -10.846
1570 2.1559
1587 -2.9938
1604 2.2641
1621 2.5797
1638 -6.7108
1655 0.11496
